"fold","id","truth","response","precision_error"
6,399,5.8,5.6434,2.7
6,402,6.728,6.546344,2.7
6,427,5.5,5.3515,2.70000000000001
6,432,5.8,5.6434,2.7
6,442,6.1,5.9353,2.7
6,443,7.495,7.292635,2.7
6,446,6.3,6.1299,2.70000000000001
6,454,5.3,5.1569,2.70000000000001
6,464,7.337,7.138901,2.7
6,486,6.469,6.294337,2.7
6,487,5,4.865,2.7
6,491,7.533,7.329609,2.7
6,497,5.678,5.524694,2.7
6,508,6.068,5.904164,2.7
6,513,7.9,7.6867,2.7
6,536,7.4,7.2002,2.7
6,545,5.2,5.0596,2.70000000000001
6,549,6.7,6.5191,2.7
6,551,7.824,7.612752,2.7
6,559,7.558,7.353934,2.7
6,564,5,4.865,2.7
6,576,5.5,5.3515,2.70000000000001
6,580,5.1,4.9623,2.69999999999999
6,590,6.7,6.5191,2.7
6,595,6,5.838,2.7
6,598,6.5,6.3245,2.70000000000001
6,610,5.493,5.344689,2.70000000000001
6,611,7.699,7.491127,2.7
6,617,7.469,7.267337,2.7
6,624,6.564,6.386772,2.70000000000001
6,641,7.886,7.673078,2.7
6,646,6.3,6.1299,2.70000000000001
6,650,5.7,5.5461,2.7
6,657,6.4,6.2272,2.70000000000001
6,667,7.921,7.707133,2.70000000000001
6,687,4.951,4.817323,2.70000000000001
6,699,5.4,5.2542,2.70000000000001
6,708,7.233,7.037709,2.7
6,733,5,4.865,2.7
6,736,5,4.865,2.7
6,750,7.585,7.380205,2.7
6,753,6.726,6.544398,2.7
6,754,5.301,5.157873,2.7
6,758,7.824,7.612752,2.7
6,764,6.288,6.118224,2.70000000000001
6,769,6.78,6.59694,2.7
6,776,6.068,5.904164,2.7
6,784,6.266,6.096818,2.7
6,787,5.842,5.684266,2.70000000000001
6,798,6.5,6.3245,2.70000000000001
6,812,7.523,7.319879,2.7
6,816,6,5.838,2.7
6,827,7.585,7.380205,2.7
6,849,6.235,6.066655,2.70000000000001
6,866,5.254,5.112142,2.7
6,869,7.4,7.2002,2.7
6,876,6.701,6.520073,2.70000000000001
6,881,7.469,7.267337,2.7
6,884,7.01,6.82073,2.70000000000001
6,893,6.394,6.221362,2.7
6,894,6.55,6.37315,2.7
6,898,4.699,4.572127,2.7
6,943,6.332,6.161036,2.70000000000001
6,957,5.978,5.816594,2.70000000000001
6,962,6.321,6.150333,2.7
6,975,8.179,7.958167,2.7
6,977,7.229,7.033817,2.7
6,978,7.125,6.932625,2.7
6,994,6.824,6.639752,2.7
6,1004,6.569,6.391637,2.7
6,1007,5.959,5.798107,2.7
6,1015,5.003,4.867919,2.70000000000001
6,1045,6.2,6.0326,2.7
6,1049,6.2,6.0326,2.7
6,1057,6.7,6.5191,2.7
6,1073,6.6,6.4218,2.70000000000001
6,1087,6.886,6.700078,2.70000000000001
6,1123,7.488,7.285824,2.70000000000001
6,1131,6.2,6.0326,2.7
6,1135,6.401,6.228173,2.7
6,1137,5.111,4.973003,2.70000000000001
6,1154,5,4.865,2.7
6,1165,7.267,7.070791,2.70000000000001
6,1172,6.533,6.356609,2.7
6,1174,7.284,7.087332,2.7
6,1176,6.671,6.490883,2.7
6,1184,7.539,7.335447,2.7
6,1234,5.3,5.1569,2.70000000000001
7,5,5,4.865,2.7
7,12,6.772,6.589156,2.7
7,112,7.4,7.2002,2.7
7,126,5.9,5.7407,2.7
7,145,7.8,7.5894,2.7
7,146,7,6.811,2.7
7,151,7.959,7.744107,2.7
7,173,7.3,7.1029,2.7
7,198,9,8.757,2.7
7,199,7.3,7.1029,2.7
7,228,6.421,6.247633,2.7
7,237,5.216,5.075168,2.70000000000001
7,241,5.406,5.260038,2.7
7,247,5,4.865,2.7
7,268,5.4,5.2542,2.70000000000001
7,275,6.398,6.225254,2.7
7,279,5.9,5.7407,2.7
7,285,7.523,7.319879,2.7
7,288,5,4.865,2.7
7,303,6.611,6.432503,2.7
7,308,7.046,6.855758,2.70000000000001
7,317,5.829,5.671617,2.7
7,318,5.81,5.65313,2.70000000000001
7,330,5.824,5.666752,2.7
7,339,5.928,5.767944,2.7
7,346,6.9,6.7137,2.7
7,352,5.2,5.0596,2.70000000000001
7,356,6,5.838,2.7
7,367,7.921,7.707133,2.70000000000001
7,369,6.517,6.341041,2.7
7,372,6.342,6.170766,2.7
7,376,6.866,6.680618,2.7
7,380,6.656,6.476288,2.7
7,385,5,4.865,2.7
7,404,7.276,7.079548,2.7
7,406,5.7,5.5461,2.7
7,410,5.585,5.434205,2.70000000000001
7,411,6.3,6.1299,2.70000000000001
7,412,6.737,6.555101,2.70000000000001
7,413,7.187,6.992951,2.70000000000001
7,415,6,5.838,2.7
7,435,6.1,5.9353,2.7
7,445,7.022,6.832406,2.70000000000001
7,452,7,6.811,2.7
7,455,5.8,5.6434,2.7
7,460,5.301,5.157873,2.7
7,463,8.745,8.508885,2.7
7,470,5.301,5.157873,2.7
7,494,6.282,6.112386,2.7
7,502,5.293,5.150089,2.7
7,504,6.69,6.50937,2.7
7,522,5,4.865,2.7
7,526,5.217,5.076141,2.7
7,539,6,5.838,2.7
7,541,7.658,7.451234,2.7
7,542,7.432,7.231336,2.70000000000001
7,543,7.886,7.673078,2.7
7,560,7.454,7.252742,2.7
7,568,8.398,8.171254,2.7
7,579,6.1,5.9353,2.7
7,616,7.046,6.855758,2.70000000000001
7,618,5.3,5.1569,2.70000000000001
7,623,8.602,8.369746,2.70000000000001
7,648,7,6.811,2.7
7,653,4.937,4.803701,2.7
7,663,7,6.811,2.7
7,673,6.6,6.4218,2.70000000000001
7,690,8.108,7.889084,2.7
7,703,6.17,6.00341,2.7
7,734,5.848,5.690104,2.7
7,749,6.5,6.3245,2.70000000000001
7,759,5.8,5.6434,2.7
7,761,5.8,5.6434,2.7
7,777,6.371,6.198983,2.7
7,788,6.7,6.5191,2.7
7,802,6.8,6.6164,2.7
7,813,6.509,6.333257,2.7
7,814,6.569,6.391637,2.7
7,821,6,5.838,2.7
7,825,7.155,6.961815,2.70000000000001
7,839,5.9,5.7407,2.7
7,841,6.854,6.668942,2.70000000000001
7,844,6.3,6.1299,2.70000000000001
7,863,7.036,6.846028,2.7
7,864,6.866,6.680618,2.7
7,873,6.733,6.551209,2.70000000000001
7,911,5.523,5.373879,2.7
7,922,7.456,7.254688,2.70000000000001
7,929,6,5.838,2.7
7,935,7.495,7.292635,2.7
7,937,8.076,7.857948,2.7
7,945,6.542,6.365366,2.7
7,947,6.889,6.702997,2.70000000000001
7,964,5.003,4.867919,2.70000000000001
7,988,5.476,5.328148,2.70000000000001
7,1014,6.759,6.576507,2.7
7,1021,5.003,4.867919,2.70000000000001
7,1025,7.7,7.4921,2.70000000000001
7,1032,7.2,7.0056,2.7
7,1037,7.62,7.41426,2.70000000000001
7,1038,6.7,6.5191,2.7
7,1040,5.786,5.629778,2.70000000000001
7,1048,7.5,7.2975,2.70000000000001
7,1069,6.3,6.1299,2.70000000000001
7,1070,5.7,5.5461,2.7
7,1081,6.307,6.136711,2.70000000000001
7,1086,5,4.865,2.7
7,1096,5,4.865,2.7
7,1100,6.325,6.154225,2.7
7,1120,5.621,5.469233,2.70000000000001
7,1124,7.34,7.14182,2.7
7,1140,7.2,7.0056,2.7
7,1152,6.307,6.136711,2.70000000000001
7,1153,5.866,5.707618,2.70000000000001
7,1155,6.562,6.384826,2.7
7,1166,8.235,8.012655,2.70000000000001
7,1170,5.952,5.791296,2.7
7,1175,7.344,7.145712,2.7
7,1193,6.45,6.27585,2.7
7,1215,5.5,5.3515,2.70000000000001
7,1221,5.354,5.209442,2.7
7,1226,5.7,5.5461,2.7
7,1227,7.04,6.84992,2.7
7,1237,5.4,5.2542,2.70000000000001
8,17,5.456,5.308688,2.70000000000001
8,22,5.389,5.243497,2.69999999999999
8,29,5,4.865,2.7
8,38,7.46,7.25858,2.70000000000001
8,48,7.824,7.612752,2.7
8,49,6.582,6.404286,2.7
8,63,5.618,5.466314,2.7
8,87,5,4.865,2.7
8,89,5.398,5.252254,2.7
8,93,6.996,6.807108,2.7
8,97,8.279,8.055467,2.7
8,101,5.078,4.940894,2.7
8,115,6.627,6.448071,2.7
8,129,6.6,6.4218,2.70000000000001
8,130,8.5,8.2705,2.7
8,142,5.9,5.7407,2.7
8,144,5.7,5.5461,2.7
8,149,6.67,6.48991,2.7
8,168,6.383,6.210659,2.7
8,170,8,7.784,2.7
8,174,7.2,7.0056,2.7
8,188,8.2,7.9786,2.7
8,194,5.7,5.5461,2.7
8,218,6.171,6.004383,2.70000000000001
8,223,6.22,6.05206,2.7
8,231,6.151,5.984923,2.70000000000001
8,234,5.927,5.766971,2.7
8,240,5.9,5.7407,2.7
8,248,7.421,7.220633,2.7
8,251,6.658,6.478234,2.7
8,257,6.75,6.56775,2.7
8,261,6.26,6.09098,2.7
8,267,5,4.865,2.7
8,282,6.288,6.118224,2.70000000000001
8,283,6.854,6.668942,2.70000000000001
8,290,6.81,6.62613,2.7
8,292,6.921,6.734133,2.7
8,304,6.457,6.282661,2.7
8,337,5.8,5.6434,2.7
8,351,6.3,6.1299,2.70000000000001
8,354,7.009,6.819757,2.7
8,361,8.06,7.84238,2.7
8,362,6.939,6.751647,2.7
8,365,7.745,7.535885,2.70000000000001
8,375,6.42,6.24666,2.70000000000001
8,384,5,4.865,2.7
8,407,5,4.865,2.7
8,409,6.1,5.9353,2.7
8,425,7.54,7.33642,2.70000000000001
8,467,5.301,5.157873,2.7
8,506,5.527,5.377771,2.7
8,535,6.7,6.5191,2.7
8,547,5.5,5.3515,2.70000000000001
8,550,7.854,7.641942,2.7
8,555,6.713,6.531749,2.70000000000001
8,557,7.309,7.111657,2.7
8,561,7.333,7.135009,2.7
8,562,5.118,4.979814,2.7
8,569,5.383,5.237659,2.7
8,574,6,5.838,2.7
8,587,7,6.811,2.7
8,599,7.48,7.27804,2.70000000000001
8,602,6.6,6.4218,2.70000000000001
8,615,7.602,7.396746,2.7
8,619,7,6.811,2.7
8,621,6.1,5.9353,2.7
8,629,5.658,5.505234,2.7
8,630,6.678,6.497694,2.7
8,637,6,5.838,2.7
8,638,7.9,7.6867,2.7
8,639,7.9,7.6867,2.7
8,652,5,4.865,2.7
8,656,5.267,5.124791,2.7
8,658,5.4,5.2542,2.70000000000001
8,664,7.3,7.1029,2.7
8,671,5.6,5.4488,2.7
8,679,6.4,6.2272,2.70000000000001
8,688,7.648,7.441504,2.70000000000001
8,696,5.9,5.7407,2.7
8,700,6,5.838,2.7
8,715,5.3,5.1569,2.70000000000001
8,730,5.2,5.0596,2.70000000000001
8,738,5,4.865,2.7
8,741,5.443,5.296039,2.7
8,751,6,5.838,2.7
8,778,6.876,6.690348,2.7
8,785,6.4,6.2272,2.70000000000001
8,786,5.214,5.073222,2.7
8,804,6.9,6.7137,2.7
8,819,7.187,6.992951,2.70000000000001
8,828,8.4,8.1732,2.70000000000001
8,847,5.616,5.464368,2.7
8,858,7.5,7.2975,2.70000000000001
8,895,7.432,7.231336,2.70000000000001
8,905,4.854,4.722942,2.70000000000001
8,909,8.155,7.934815,2.7
8,910,9.078,8.832894,2.7
8,926,8.155,7.934815,2.7
8,946,5,4.865,2.7
8,949,6.886,6.700078,2.70000000000001
8,956,5.561,5.410853,2.70000000000001
8,959,5.003,4.867919,2.70000000000001
8,963,6.096,5.931408,2.7
8,984,7.77,7.56021,2.7
8,1001,6.987,6.798351,2.7
8,1006,6.076,5.911948,2.7
8,1019,6,5.838,2.7
8,1035,7.5,7.2975,2.70000000000001
8,1056,7.6,7.3948,2.70000000000001
8,1078,5,4.865,2.7
8,1088,7.076,6.884948,2.7
8,1090,6.886,6.700078,2.70000000000001
8,1102,5,4.865,2.7
8,1106,6.452,6.277796,2.70000000000001
8,1126,6.134,5.968382,2.7
8,1133,5.569,5.418637,2.70000000000001
8,1168,6.112,5.946976,2.7
8,1181,6.991,6.802243,2.7
8,1182,5.9,5.7407,2.7
8,1194,7.359,7.160307,2.70000000000001
8,1208,6.2,6.0326,2.7
8,1211,5.301,5.157873,2.7
8,1217,5.9,5.7407,2.7
8,1231,4.56,4.43688,2.7
9,4,4.935,4.801755,2.70000000000001
9,11,5,4.865,2.7
9,13,6.815,6.630995,2.7
9,20,5.764,5.608372,2.7
9,37,5.8,5.6434,2.7
9,40,5.862,5.703726,2.70000000000001
9,42,6.798,6.614454,2.7
9,52,6.635,6.455855,2.7
9,62,6.735,6.553155,2.7
9,75,7.6,7.3948,2.70000000000001
9,81,7.374,7.174902,2.7
9,90,5.3,5.1569,2.70000000000001
9,104,6.551,6.374123,2.7
9,134,5.7,5.5461,2.7
9,137,6.851,6.666023,2.7
9,162,6.509,6.333257,2.7
9,180,7.6,7.3948,2.70000000000001
9,187,8,7.784,2.7
9,189,9.721,9.458533,2.70000000000001
9,209,6.9,6.7137,2.7
9,215,7.481,7.279013,2.7
9,224,6.662,6.482126,2.7
9,227,6.788,6.604724,2.7
9,229,6.668,6.487964,2.7
9,230,6.298,6.127954,2.7
9,232,5.83,5.67259,2.70000000000001
9,244,5.812,5.655076,2.7
9,254,5.921,5.761133,2.7
9,256,6.785,6.601805,2.70000000000001
9,259,7.222,7.027006,2.7
9,280,5.959,5.798107,2.7
9,307,6.018,5.855514,2.70000000000001
9,323,7.056,6.865488,2.7
9,334,5.208,5.067384,2.70000000000001
9,355,5.7,5.5461,2.7
9,368,6.48,6.30504,2.70000000000001
9,371,5.796,5.639508,2.7
9,379,6.759,6.576507,2.7
9,401,6.967,6.778891,2.7
9,408,6.2,6.0326,2.7
9,426,5.8,5.6434,2.7
9,433,5.8,5.6434,2.7
9,437,6.2,6.0326,2.7
9,456,7.268,7.071764,2.7
9,465,5,4.865,2.7
9,468,6.456,6.281688,2.70000000000001
9,483,5.328,5.184144,2.70000000000001
9,484,5.21,5.06933,2.7
9,488,6.79,6.60667,2.7
9,503,5,4.865,2.7
9,511,7.2,7.0056,2.7
9,533,6.1,5.9353,2.7
9,538,7.2,7.0056,2.7
9,585,6.9,6.7137,2.7
9,588,7,6.811,2.7
9,593,7.131,6.938463,2.7
9,606,6.2,6.0326,2.7
9,622,5.9,5.7407,2.7
9,634,9,8.757,2.7
9,642,7.9,7.6867,2.7
9,643,5.824,5.666752,2.7
9,644,7.8,7.5894,2.7
9,651,8.1,7.8813,2.7
9,660,6.9,6.7137,2.7
9,661,6.2,6.0326,2.7
9,665,5.7,5.5461,2.7
9,666,5.9,5.7407,2.7
9,668,6.8,6.6164,2.7
9,672,8.6,8.3678,2.70000000000001
9,685,8.868,8.628564,2.69999999999999
9,712,6.472,6.297256,2.70000000000001
9,717,5.151,5.011923,2.70000000000001
9,722,5.351,5.206523,2.7
9,725,6.8,6.6164,2.7
9,727,6.77,6.58721,2.7
9,732,5.261,5.118953,2.7
9,737,7.303,7.105819,2.70000000000001
9,767,6.195,6.027735,2.70000000000001
9,768,6.421,6.247633,2.7
9,771,7.796,7.585508,2.7
9,797,7.2,7.0056,2.7
9,799,6.5,6.3245,2.70000000000001
9,800,6.9,6.7137,2.7
9,806,5,4.865,2.7
9,811,7.398,7.198254,2.7
9,817,6.678,6.497694,2.7
9,829,6.2,6.0326,2.7
9,831,6.638,6.458774,2.7
9,832,8,7.784,2.7
9,840,5.301,5.157873,2.7
9,843,7.472,7.270256,2.70000000000001
9,874,7.276,7.079548,2.7
9,878,7.081,6.889813,2.7
9,882,6.81,6.62613,2.7
9,883,7.52,7.31696,2.70000000000001
9,892,5,4.865,2.7
9,896,7.28,7.08344,2.7
9,906,5.77,5.61421,2.70000000000001
9,914,4.638,4.512774,2.70000000000001
9,917,5,4.865,2.7
9,920,6.69,6.50937,2.7
9,924,5.32,5.17636,2.70000000000001
9,942,5.734,5.579182,2.70000000000001
9,971,6.456,6.281688,2.70000000000001
9,972,8.444,8.216012,2.7
9,974,6.321,6.150333,2.7
9,982,5.003,4.867919,2.70000000000001
9,1008,6.149,5.982977,2.7
9,1010,6.4,6.2272,2.70000000000001
9,1013,6.018,5.855514,2.70000000000001
9,1033,7,6.811,2.7
9,1039,7.6,7.3948,2.70000000000001
9,1061,7.9,7.6867,2.7
9,1062,7.7,7.4921,2.70000000000001
9,1095,5,4.865,2.7
9,1101,5,4.865,2.7
9,1103,6.848,6.663104,2.7
9,1125,7.215,7.020195,2.70000000000001
9,1150,6.733,6.551209,2.70000000000001
9,1167,6.526,6.349798,2.7
9,1206,6.7,6.5191,2.7
9,1224,6.5,6.3245,2.70000000000001
9,1230,5.2,5.0596,2.70000000000001
10,25,5,4.865,2.7
10,26,6.793,6.609589,2.70000000000001
10,27,5.385,5.239605,2.69999999999999
10,28,6.896,6.709808,2.7
10,56,6.587,6.409151,2.7
10,70,6.1,5.9353,2.7
10,71,7.5,7.2975,2.70000000000001
10,77,6.8,6.6164,2.7
10,85,5.181,5.041113,2.7
10,116,5.7,5.5461,2.7
10,128,5.7,5.5461,2.7
10,152,6.255,6.086115,2.70000000000001
10,153,6.848,6.663104,2.7
10,175,8.3,8.0759,2.7
10,177,7.6,7.3948,2.70000000000001
10,185,7.6,7.3948,2.70000000000001
10,190,8.081,7.862813,2.7
10,197,7.152,6.958896,2.7
10,243,6.297,6.126981,2.7
10,262,5.773,5.617129,2.70000000000001
10,274,6.886,6.700078,2.70000000000001
10,289,7.886,7.673078,2.7
10,297,6.614,6.435422,2.7
10,301,6.453,6.278769,2.7
10,328,5.171,5.031383,2.70000000000001
10,336,6.881,6.695213,2.70000000000001
10,343,6.5,6.3245,2.70000000000001
10,348,8.237,8.014601,2.69999999999999
10,360,5.484,5.335932,2.70000000000001
10,364,8.222,8.000006,2.70000000000001
10,374,6.86,6.67478,2.7
10,381,5,4.865,2.7
10,382,5,4.865,2.7
10,383,5,4.865,2.7
10,414,5.8,5.6434,2.7
10,434,5.8,5.6434,2.7
10,438,6.102,5.937246,2.7
10,439,6.7,6.5191,2.7
10,458,5,4.865,2.7
10,466,5,4.865,2.7
10,477,5.301,5.157873,2.7
10,478,5.721,5.566533,2.70000000000001
10,479,6.485,6.309905,2.7
10,485,6.572,6.394556,2.70000000000001
10,501,6.661,6.481153,2.70000000000001
10,512,5.308,5.164684,2.70000000000001
10,516,6.745,6.562885,2.70000000000001
10,518,5.203,5.062519,2.70000000000001
10,519,5.315,5.171495,2.7
10,520,7.468,7.266364,2.70000000000001
10,525,7.745,7.535885,2.70000000000001
10,537,6.6,6.4218,2.70000000000001
10,544,5.8,5.6434,2.7
10,554,6.996,6.807108,2.7
10,571,5,4.865,2.7
10,581,6,5.838,2.7
10,589,6.6,6.4218,2.70000000000001
10,591,6,5.838,2.7
10,592,7.387,7.187551,2.70000000000001
10,607,7.8,7.5894,2.7
10,608,6.3,6.1299,2.70000000000001
10,620,7.523,7.319879,2.7
10,627,5.046,4.909758,2.7
10,635,7.032,6.842136,2.7
10,674,6.2,6.0326,2.7
10,709,7.234,7.038682,2.7
10,713,6.745,6.562885,2.70000000000001
10,714,7.959,7.744107,2.7
10,719,7.174,6.980302,2.70000000000001
10,739,6.512,6.336176,2.70000000000001
10,746,5.172,5.032356,2.70000000000001
10,773,7.678,7.470694,2.7
10,791,6.339,6.167847,2.70000000000001
10,795,6.387,6.214551,2.7
10,809,8.319,8.094387,2.7
10,822,8.549,8.318177,2.70000000000001
10,824,5.648,5.495504,2.7
10,826,5.601,5.449773,2.70000000000001
10,853,7.1,6.9083,2.7
10,857,5.7,5.5461,2.7
10,868,5.921,5.761133,2.7
10,880,6.484,6.308932,2.70000000000001
10,900,5,4.865,2.7
10,901,4.699,4.572127,2.7
10,921,7.119,6.926787,2.7
10,923,5.77,5.61421,2.70000000000001
10,933,7.854,7.641942,2.7
10,944,7.19,6.99587,2.7
10,948,6.636,6.456828,2.7
10,950,6.81,6.62613,2.7
10,951,5.705,5.550965,2.70000000000001
10,953,7.114,6.921922,2.70000000000001
10,965,5.003,4.867919,2.70000000000001
10,967,5,4.865,2.7
10,1017,7.125,6.932625,2.7
10,1026,5.358,5.213334,2.7
10,1027,6,5.838,2.7
10,1028,6.9,6.7137,2.7
10,1029,5.7,5.5461,2.7
10,1043,7.8,7.5894,2.7
10,1047,8,7.784,2.7
10,1050,6.6,6.4218,2.70000000000001
10,1053,7.9,7.6867,2.7
10,1060,5.501,5.352473,2.70000000000001
10,1066,5.3,5.1569,2.70000000000001
10,1068,8.2,7.9786,2.7
10,1074,7.4,7.2002,2.7
10,1104,7.092,6.900516,2.7
10,1107,6.495,6.319635,2.7
10,1108,6.523,6.346879,2.7
10,1109,6.921,6.734133,2.7
10,1116,6.863,6.677699,2.7
10,1121,5,4.865,2.7
10,1149,5.481,5.333013,2.70000000000001
10,1159,6.627,6.448071,2.7
10,1161,6.971,6.782783,2.7
10,1179,7.284,7.087332,2.7
10,1186,7.678,7.470694,2.7
10,1188,8.367,8.141091,2.7
10,1189,7.31,7.11263,2.7
10,1204,6.299,6.128927,2.70000000000001
10,1222,8.2,7.9786,2.7
10,1229,5.866,5.707618,2.70000000000001
10,1236,4.534,4.411582,2.69999999999999
1,5,7.987,7.771351,2.7
1,20,6.229,6.060817,2.7
1,25,5,4.865,2.7
1,28,5,4.865,2.7
1,35,5,4.865,2.7
1,39,6.383,6.210659,2.7
1,56,7.287,7.090251,2.70000000000001
1,61,5,4.865,2.7
1,69,6.457,6.282661,2.7
1,76,5,4.865,2.7
1,81,8.41,8.18293,2.69999999999999
1,84,10.26,9.98298,2.7
1,92,7.509,7.306257,2.7
1,139,7.276,7.079548,2.7
1,142,7.263,7.066899,2.70000000000001
1,162,7.26,7.06398,2.7
1,170,8.444,8.216012,2.7
1,172,6.503,6.327419,2.7
1,178,6.406,6.233038,2.7
1,193,6.036,5.873028,2.7
1,207,4.796,4.666508,2.7
1,208,4.081,3.970813,2.70000000000001
1,224,5.119,4.980787,2.70000000000001
1,236,5,4.865,2.7
1,248,8.081,7.862813,2.7
1,260,8.208,7.986384,2.7
1,269,5.371,5.225983,2.7
1,274,8.046,7.828758,2.70000000000001
2,4,8.602,8.369746,2.70000000000001
2,13,5.967,5.805891,2.7
2,30,5,4.865,2.7
2,37,9.244,8.994412,2.70000000000001
2,40,6.947,6.759431,2.7
2,67,6.049,5.885677,2.7
2,107,5,4.865,2.7
2,108,6.295,6.125035,2.70000000000001
2,114,5,4.865,2.7
2,122,6.469,6.294337,2.7
2,124,8.337,8.111901,2.7
2,138,5,4.865,2.7
2,140,6.386,6.213578,2.7
2,144,5,4.865,2.7
2,147,5,4.865,2.7
2,153,8.775,8.538075,2.69999999999999
2,156,5,4.865,2.7
2,169,5,4.865,2.7
2,175,5.769,5.613237,2.70000000000001
2,187,5,4.865,2.7
2,191,6.815,6.630995,2.7
2,200,6.577,6.399421,2.70000000000001
2,217,5,4.865,2.7
2,218,4.796,4.666508,2.7
2,233,7.386,7.186578,2.7
2,266,7.979,7.763567,2.7
2,270,8.553,8.322069,2.7
2,271,6.77,6.58721,2.7
3,2,5,4.865,2.7
3,9,5.311,5.167603,2.7
3,33,5,4.865,2.7
3,34,5,4.865,2.7
3,44,6.182,6.015086,2.7
3,48,5,4.865,2.7
3,70,7.951,7.736323,2.7
3,73,5,4.865,2.7
3,78,5,4.865,2.7
3,102,5,4.865,2.7
3,103,8.009,7.792757,2.7
3,127,8.699,8.464127,2.7
3,130,6.005,5.842865,2.7
3,149,5,4.865,2.7
3,167,5,4.865,2.7
3,168,7.161,6.967653,2.7
3,171,7.502,7.299446,2.7
3,176,6,5.838,2.7
3,181,5,4.865,2.7
3,184,5,4.865,2.7
3,196,8.357,8.131361,2.70000000000001
3,229,8.155,7.934815,2.7
3,231,5,4.865,2.7
3,242,6.733,6.551209,2.70000000000001
3,257,8.252,8.029196,2.7
3,262,8.854,8.614942,2.7
3,265,8.481,8.252013,2.7
4,24,9.301,9.049873,2.7
4,32,5,4.865,2.7
4,51,5,4.865,2.7
4,85,7.983,7.767459,2.7
4,87,7.229,7.033817,2.7
4,90,6.027,5.864271,2.70000000000001
4,112,5,4.865,2.7
4,115,7.474,7.272202,2.7
4,119,9.638,9.377774,2.69999999999999
4,121,5,4.865,2.7
4,126,6.907,6.720511,2.7
4,129,5.81,5.65313,2.70000000000001
4,146,8.796,8.558508,2.7
4,157,5,4.865,2.7
4,158,7.743,7.533939,2.7
4,159,5,4.865,2.7
4,164,6.863,6.677699,2.7
4,174,6.292,6.122116,2.7
4,183,6.022,5.859406,2.70000000000001
4,185,5,4.865,2.7
4,190,6.564,6.386772,2.70000000000001
4,202,5.114,4.975922,2.7
4,227,4.721,4.593533,2.7
4,234,5,4.865,2.7
4,237,5,4.865,2.7
4,238,5,4.865,2.7
4,240,5,4.865,2.7
4,273,7.678,7.470694,2.7
5,7,5.839,5.681347,2.7
5,10,6.29,6.12017,2.7
5,22,5,4.865,2.7
5,49,5,4.865,2.7
5,57,5,4.865,2.7
5,74,6.951,6.763323,2.7
5,75,5,4.865,2.7
5,86,5,4.865,2.7
5,104,7.276,7.079548,2.7
5,117,9.409,9.154957,2.70000000000001
5,118,8.268,8.044764,2.7
5,120,5,4.865,2.7
5,123,6.721,6.539533,2.70000000000001
5,128,5,4.865,2.7
5,132,6.398,6.225254,2.7
5,134,7.367,7.168091,2.70000000000001
5,152,5,4.865,2.7
5,155,7.4,7.2002,2.7
5,161,7.77,7.56021,2.7
5,214,4.921,4.788133,2.7
5,221,4.721,4.593533,2.7
5,225,4.149,4.036977,2.69999999999999
5,230,5.822,5.664806,2.70000000000001
5,244,7.886,7.673078,2.7
5,253,8.602,8.369746,2.70000000000001
5,255,8.921,8.680133,2.7
5,256,8.125,7.905625,2.7
6,8,5.437,5.290201,2.70000000000001
6,14,8.798,8.560454,2.7
6,23,9.097,8.851381,2.7
6,26,5,4.865,2.7
6,27,5,4.865,2.7
6,36,8.745,8.508885,2.7
6,46,7.039,6.848947,2.7
6,52,5,4.865,2.7
6,54,5,4.865,2.7
6,59,5,4.865,2.7
6,62,5,4.865,2.7
6,65,5,4.865,2.7
6,80,5.583,5.432259,2.7
6,89,6.645,6.465585,2.70000000000001
6,94,8.155,7.934815,2.7
6,100,7.78,7.56994,2.7
6,111,5.946,5.785458,2.70000000000001
6,113,6.695,6.514235,2.7
6,116,7.093,6.901489,2.7
6,135,6.437,6.263201,2.7
6,186,7.896,7.682808,2.7
6,195,6.301,6.130873,2.7
6,201,6.527,6.350771,2.7
6,203,5.046,4.909758,2.7
6,215,5.229,5.087817,2.7
6,220,5.143,5.004139,2.70000000000001
6,247,8.469,8.240337,2.70000000000001
7,1,5,4.865,2.7
7,3,5.817,5.659941,2.7
7,12,5.73,5.57529,2.70000000000001
7,21,5,4.865,2.7
7,50,5,4.865,2.7
7,53,5,4.865,2.7
7,58,8.798,8.560454,2.7
7,71,5,4.865,2.7
7,88,7.92,7.70616,2.7
7,95,6.979,6.790567,2.7
7,101,5,4.865,2.7
7,105,7.125,6.932625,2.7
7,125,8.25,8.02725,2.69999999999999
7,131,5,4.865,2.7
7,148,5,4.865,2.7
7,151,5,4.865,2.7
7,154,5.979,5.817567,2.7
7,163,7.022,6.832406,2.70000000000001
7,165,6.481,6.306013,2.7
7,188,6.577,6.399421,2.70000000000001
7,216,5.081,4.943813,2.7
7,223,4.268,4.152764,2.70000000000001
7,232,5,4.865,2.7
7,245,8.721,8.485533,2.7
7,246,8.237,8.014601,2.69999999999999
7,263,8.481,8.252013,2.7
7,268,8.678,8.443694,2.7
8,6,5,4.865,2.7
8,31,5,4.865,2.7
8,41,5,4.865,2.7
8,45,7.943,7.728539,2.7
8,55,5,4.865,2.7
8,60,5,4.865,2.7
8,63,5,4.865,2.7
8,64,5,4.865,2.7
8,72,5,4.865,2.7
8,83,5,4.865,2.7
8,93,7.237,7.041601,2.7
8,97,7.091,6.899543,2.7
8,99,6.368,6.196064,2.70000000000001
8,109,6.638,6.458774,2.7
