"fold","id","truth","response","precision_error"
6,269,5,4.935,1.30000000000001
6,286,5,4.935,1.30000000000001
6,291,6.509,6.424383,1.3
6,293,6.538,6.453006,1.3
6,298,6.561,6.475707,1.3
6,299,6.479,6.394773,1.3
6,311,5.9,5.8233,1.3
6,314,7.229,7.135023,1.3
6,326,9.453,9.330111,1.30000000000001
6,335,9,8.883,1.30000000000001
6,345,5.9,5.8233,1.3
6,398,8.699,8.585913,1.3
6,399,5.8,5.7246,1.3
6,402,6.728,6.640536,1.3
6,427,5.5,5.4285,1.30000000000001
6,432,5.8,5.7246,1.3
6,442,6.1,6.0207,1.3
6,443,7.495,7.397565,1.3
6,446,6.3,6.2181,1.3
6,454,5.3,5.2311,1.3
6,464,7.337,7.241619,1.3
6,486,6.469,6.384903,1.3
6,487,5,4.935,1.30000000000001
6,491,7.533,7.435071,1.3
6,497,5.678,5.604186,1.30000000000001
6,508,6.068,5.989116,1.30000000000001
6,513,7.9,7.7973,1.30000000000001
6,536,7.4,7.3038,1.30000000000001
6,545,5.2,5.1324,1.29999999999999
6,549,6.7,6.6129,1.30000000000001
6,551,7.824,7.722288,1.3
6,559,7.558,7.459746,1.3
6,564,5,4.935,1.30000000000001
6,576,5.5,5.4285,1.30000000000001
6,580,5.1,5.0337,1.3
6,590,6.7,6.6129,1.30000000000001
6,595,6,5.922,1.3
6,598,6.5,6.4155,1.3
6,610,5.493,5.421591,1.3
6,611,7.699,7.598913,1.3
6,617,7.469,7.371903,1.3
6,624,6.564,6.478668,1.3
6,641,7.886,7.783482,1.3
6,646,6.3,6.2181,1.3
6,650,5.7,5.6259,1.30000000000001
6,657,6.4,6.3168,1.3
6,667,7.921,7.818027,1.30000000000001
6,687,4.951,4.886637,1.3
6,699,5.4,5.3298,1.3
6,708,7.233,7.138971,1.3
6,733,5,4.935,1.30000000000001
6,736,5,4.935,1.30000000000001
6,750,7.585,7.486395,1.3
6,753,6.726,6.638562,1.3
6,754,5.301,5.232087,1.3
6,758,7.824,7.722288,1.3
6,764,6.288,6.206256,1.30000000000001
6,769,6.78,6.69186,1.3
6,776,6.068,5.989116,1.30000000000001
6,784,6.266,6.184542,1.30000000000001
6,787,5.842,5.766054,1.3
6,798,6.5,6.4155,1.3
6,812,7.523,7.425201,1.3
6,816,6,5.922,1.3
6,827,7.585,7.486395,1.3
6,849,6.235,6.153945,1.3
6,866,5.254,5.185698,1.3
6,869,7.4,7.3038,1.30000000000001
6,876,6.701,6.613887,1.30000000000001
6,881,7.469,7.371903,1.3
6,884,7.01,6.91887,1.3
6,893,6.394,6.310878,1.30000000000001
6,894,6.55,6.46485,1.30000000000001
6,898,4.699,4.637913,1.29999999999999
6,943,6.332,6.249684,1.30000000000001
6,957,5.978,5.900286,1.3
6,962,6.321,6.238827,1.3
6,975,8.179,8.072673,1.3
6,977,7.229,7.135023,1.3
6,978,7.125,7.032375,1.3
6,994,6.824,6.735288,1.3
6,1004,6.569,6.483603,1.30000000000001
6,1007,5.959,5.881533,1.30000000000001
6,1015,5.003,4.937961,1.29999999999999
6,1045,6.2,6.1194,1.30000000000001
6,1049,6.2,6.1194,1.30000000000001
6,1057,6.7,6.6129,1.30000000000001
6,1073,6.6,6.5142,1.3
6,1087,6.886,6.796482,1.3
6,1123,7.488,7.390656,1.3
6,1131,6.2,6.1194,1.30000000000001
6,1135,6.401,6.317787,1.3
6,1137,5.111,5.044557,1.30000000000001
6,1154,5,4.935,1.30000000000001
6,1165,7.267,7.172529,1.30000000000001
6,1172,6.533,6.448071,1.3
6,1174,7.284,7.189308,1.3
6,1176,6.671,6.584277,1.3
6,1184,7.539,7.440993,1.3
6,1234,5.3,5.2311,1.3
7,5,5,4.935,1.30000000000001
7,12,6.772,6.683964,1.3
7,112,7.4,7.3038,1.30000000000001
7,126,5.9,5.8233,1.3
7,145,7.8,7.6986,1.3
7,146,7,6.909,1.3
7,151,7.959,7.855533,1.3
7,173,7.3,7.2051,1.3
7,198,9,8.883,1.30000000000001
7,199,7.3,7.2051,1.3
7,228,6.421,6.337527,1.3
7,237,5.216,5.148192,1.30000000000001
7,241,5.406,5.335722,1.3
7,247,5,4.935,1.30000000000001
7,268,5.4,5.3298,1.3
7,275,6.398,6.314826,1.29999999999999
7,279,5.9,5.8233,1.3
7,285,7.523,7.425201,1.3
7,288,5,4.935,1.30000000000001
7,303,6.611,6.525057,1.3
7,308,7.046,6.954402,1.3
7,317,5.829,5.753223,1.30000000000001
7,318,5.81,5.73447,1.29999999999999
7,330,5.824,5.748288,1.3
7,339,5.928,5.850936,1.3
7,346,6.9,6.8103,1.3
7,352,5.2,5.1324,1.29999999999999
7,356,6,5.922,1.3
7,367,7.921,7.818027,1.30000000000001
7,369,6.517,6.432279,1.3
7,372,6.342,6.259554,1.3
7,376,6.866,6.776742,1.3
7,380,6.656,6.569472,1.30000000000001
7,385,5,4.935,1.30000000000001
7,404,7.276,7.181412,1.3
7,406,5.7,5.6259,1.30000000000001
7,410,5.585,5.512395,1.3
7,411,6.3,6.2181,1.3
7,412,6.737,6.649419,1.3
7,413,7.187,7.093569,1.3
7,415,6,5.922,1.3
7,435,6.1,6.0207,1.3
7,445,7.022,6.930714,1.3
7,452,7,6.909,1.3
7,455,5.8,5.7246,1.3
7,460,5.301,5.232087,1.3
7,463,8.745,8.631315,1.3
7,470,5.301,5.232087,1.3
7,494,6.282,6.200334,1.3
7,502,5.293,5.224191,1.3
7,504,6.69,6.60303,1.3
7,522,5,4.935,1.30000000000001
7,526,5.217,5.149179,1.30000000000001
7,539,6,5.922,1.3
7,541,7.658,7.558446,1.3
7,542,7.432,7.335384,1.3
7,543,7.886,7.783482,1.3
7,560,7.454,7.357098,1.3
7,568,8.398,8.288826,1.29999999999999
7,579,6.1,6.0207,1.3
7,616,7.046,6.954402,1.3
7,618,5.3,5.2311,1.3
7,623,8.602,8.490174,1.30000000000001
7,648,7,6.909,1.3
7,653,4.937,4.872819,1.30000000000001
7,663,7,6.909,1.3
7,673,6.6,6.5142,1.3
7,690,8.108,8.002596,1.3
7,703,6.17,6.08979,1.3
7,734,5.848,5.771976,1.30000000000001
7,749,6.5,6.4155,1.3
7,759,5.8,5.7246,1.3
7,761,5.8,5.7246,1.3
7,777,6.371,6.288177,1.3
7,788,6.7,6.6129,1.30000000000001
7,802,6.8,6.7116,1.3
7,813,6.509,6.424383,1.3
7,814,6.569,6.483603,1.30000000000001
7,821,6,5.922,1.3
7,825,7.155,7.061985,1.3
7,839,5.9,5.8233,1.3
7,841,6.854,6.764898,1.30000000000001
7,844,6.3,6.2181,1.3
7,863,7.036,6.944532,1.3
7,864,6.866,6.776742,1.3
7,873,6.733,6.645471,1.3
7,911,5.523,5.451201,1.30000000000001
7,922,7.456,7.359072,1.3
7,929,6,5.922,1.3
7,935,7.495,7.397565,1.3
7,937,8.076,7.971012,1.30000000000001
7,945,6.542,6.456954,1.3
7,947,6.889,6.799443,1.3
7,964,5.003,4.937961,1.29999999999999
7,988,5.476,5.404812,1.3
7,1014,6.759,6.671133,1.3
7,1021,5.003,4.937961,1.29999999999999
7,1025,7.7,7.5999,1.3
7,1032,7.2,7.1064,1.3
7,1037,7.62,7.52094,1.3
7,1038,6.7,6.6129,1.30000000000001
7,1040,5.786,5.710782,1.30000000000001
7,1048,7.5,7.4025,1.3
7,1069,6.3,6.2181,1.3
7,1070,5.7,5.6259,1.30000000000001
7,1081,6.307,6.225009,1.30000000000001
7,1086,5,4.935,1.30000000000001
7,1096,5,4.935,1.30000000000001
7,1100,6.325,6.242775,1.3
7,1120,5.621,5.547927,1.3
7,1124,7.34,7.24458,1.3
7,1140,7.2,7.1064,1.3
7,1152,6.307,6.225009,1.30000000000001
7,1153,5.866,5.789742,1.3
7,1155,6.562,6.476694,1.3
7,1166,8.235,8.127945,1.30000000000001
7,1170,5.952,5.874624,1.3
7,1175,7.344,7.248528,1.3
7,1193,6.45,6.36615,1.3
7,1215,5.5,5.4285,1.30000000000001
7,1221,5.354,5.284398,1.29999999999999
7,1226,5.7,5.6259,1.30000000000001
7,1227,7.04,6.94848,1.3
7,1237,5.4,5.3298,1.3
8,17,5.456,5.385072,1.30000000000001
8,22,5.389,5.318943,1.3
8,29,5,4.935,1.30000000000001
8,38,7.46,7.36302,1.3
8,48,7.824,7.722288,1.3
8,49,6.582,6.496434,1.3
8,63,5.618,5.544966,1.3
8,87,5,4.935,1.30000000000001
8,89,5.398,5.327826,1.3
8,93,6.996,6.905052,1.3
8,97,8.279,8.171373,1.30000000000001
8,101,5.078,5.011986,1.3
8,115,6.627,6.540849,1.3
8,129,6.6,6.5142,1.3
8,130,8.5,8.3895,1.3
8,142,5.9,5.8233,1.3
8,144,5.7,5.6259,1.30000000000001
8,149,6.67,6.58329,1.3
8,168,6.383,6.300021,1.3
8,170,8,7.896,1.3
8,174,7.2,7.1064,1.3
8,188,8.2,8.0934,1.3
8,194,5.7,5.6259,1.30000000000001
8,218,6.171,6.090777,1.3
8,223,6.22,6.13914,1.30000000000001
8,231,6.151,6.071037,1.3
8,234,5.927,5.849949,1.3
8,240,5.9,5.8233,1.3
8,248,7.421,7.324527,1.30000000000001
8,251,6.658,6.571446,1.30000000000001
8,257,6.75,6.66225,1.3
8,261,6.26,6.17862,1.3
8,267,5,4.935,1.30000000000001
8,282,6.288,6.206256,1.30000000000001
8,283,6.854,6.764898,1.30000000000001
8,290,6.81,6.72147,1.30000000000001
8,292,6.921,6.831027,1.30000000000001
8,304,6.457,6.373059,1.3
8,337,5.8,5.7246,1.3
8,351,6.3,6.2181,1.3
8,354,7.009,6.917883,1.3
8,361,8.06,7.95522,1.3
8,362,6.939,6.848793,1.30000000000001
8,365,7.745,7.644315,1.3
8,375,6.42,6.33654,1.29999999999999
8,384,5,4.935,1.30000000000001
8,407,5,4.935,1.30000000000001
8,409,6.1,6.0207,1.3
8,425,7.54,7.44198,1.3
8,467,5.301,5.232087,1.3
8,506,5.527,5.455149,1.29999999999999
8,535,6.7,6.6129,1.30000000000001
8,547,5.5,5.4285,1.30000000000001
8,550,7.854,7.751898,1.3
8,555,6.713,6.625731,1.3
8,557,7.309,7.213983,1.3
8,561,7.333,7.237671,1.30000000000001
8,562,5.118,5.051466,1.3
8,569,5.383,5.313021,1.3
8,574,6,5.922,1.3
8,587,7,6.909,1.3
8,599,7.48,7.38276,1.3
8,602,6.6,6.5142,1.3
8,615,7.602,7.503174,1.3
8,619,7,6.909,1.3
8,621,6.1,6.0207,1.3
8,629,5.658,5.584446,1.29999999999999
8,630,6.678,6.591186,1.30000000000001
8,637,6,5.922,1.3
8,638,7.9,7.7973,1.30000000000001
8,639,7.9,7.7973,1.30000000000001
8,652,5,4.935,1.30000000000001
8,656,5.267,5.198529,1.29999999999999
8,658,5.4,5.3298,1.3
8,664,7.3,7.2051,1.3
8,671,5.6,5.5272,1.3
8,679,6.4,6.3168,1.3
8,688,7.648,7.548576,1.3
8,696,5.9,5.8233,1.3
8,700,6,5.922,1.3
8,715,5.3,5.2311,1.3
8,730,5.2,5.1324,1.29999999999999
8,738,5,4.935,1.30000000000001
8,741,5.443,5.372241,1.3
8,751,6,5.922,1.3
8,778,6.876,6.786612,1.30000000000001
8,785,6.4,6.3168,1.3
8,786,5.214,5.146218,1.3
8,804,6.9,6.8103,1.3
8,819,7.187,7.093569,1.3
8,828,8.4,8.2908,1.29999999999999
8,847,5.616,5.542992,1.3
8,858,7.5,7.4025,1.3
8,895,7.432,7.335384,1.3
8,905,4.854,4.790898,1.3
8,909,8.155,8.048985,1.29999999999999
8,910,9.078,8.959986,1.30000000000001
8,926,8.155,8.048985,1.29999999999999
8,946,5,4.935,1.30000000000001
8,949,6.886,6.796482,1.3
8,956,5.561,5.488707,1.3
8,959,5.003,4.937961,1.29999999999999
8,963,6.096,6.016752,1.3
8,984,7.77,7.66899,1.30000000000001
8,1001,6.987,6.896169,1.3
8,1006,6.076,5.997012,1.3
8,1019,6,5.922,1.3
8,1035,7.5,7.4025,1.3
8,1056,7.6,7.5012,1.3
8,1078,5,4.935,1.30000000000001
8,1088,7.076,6.984012,1.3
8,1090,6.886,6.796482,1.3
8,1102,5,4.935,1.30000000000001
8,1106,6.452,6.368124,1.3
8,1126,6.134,6.054258,1.30000000000001
8,1133,5.569,5.496603,1.30000000000001
8,1168,6.112,6.032544,1.30000000000001
8,1181,6.991,6.900117,1.3
8,1182,5.9,5.8233,1.3
8,1194,7.359,7.263333,1.3
8,1208,6.2,6.1194,1.30000000000001
8,1211,5.301,5.232087,1.3
8,1217,5.9,5.8233,1.3
8,1231,4.56,4.50072,1.3
9,4,4.935,4.870845,1.30000000000001
9,11,5,4.935,1.30000000000001
9,13,6.815,6.726405,1.3
9,20,5.764,5.689068,1.30000000000001
9,37,5.8,5.7246,1.3
9,40,5.862,5.785794,1.3
9,42,6.798,6.709626,1.3
9,52,6.635,6.548745,1.30000000000001
9,62,6.735,6.647445,1.3
9,75,7.6,7.5012,1.3
9,81,7.374,7.278138,1.3
9,90,5.3,5.2311,1.3
9,104,6.551,6.465837,1.29999999999999
9,134,5.7,5.6259,1.30000000000001
9,137,6.851,6.761937,1.3
9,162,6.509,6.424383,1.3
9,180,7.6,7.5012,1.3
9,187,8,7.896,1.3
9,189,9.721,9.594627,1.30000000000001
9,209,6.9,6.8103,1.3
9,215,7.481,7.383747,1.3
9,224,6.662,6.575394,1.3
9,227,6.788,6.699756,1.30000000000001
9,229,6.668,6.581316,1.3
9,230,6.298,6.216126,1.3
9,232,5.83,5.75421,1.30000000000001
9,244,5.812,5.736444,1.3
9,254,5.921,5.844027,1.3
9,256,6.785,6.696795,1.3
9,259,7.222,7.128114,1.3
9,280,5.959,5.881533,1.30000000000001
9,307,6.018,5.939766,1.3
9,323,7.056,6.964272,1.3
9,334,5.208,5.140296,1.3
9,355,5.7,5.6259,1.30000000000001
9,368,6.48,6.39576,1.3
9,371,5.796,5.720652,1.3
9,379,6.759,6.671133,1.3
9,401,6.967,6.876429,1.3
9,408,6.2,6.1194,1.30000000000001
9,426,5.8,5.7246,1.3
9,433,5.8,5.7246,1.3
9,437,6.2,6.1194,1.30000000000001
9,456,7.268,7.173516,1.30000000000001
9,465,5,4.935,1.30000000000001
9,468,6.456,6.372072,1.3
9,483,5.328,5.258736,1.30000000000001
9,484,5.21,5.14227,1.3
9,488,6.79,6.70173,1.30000000000001
9,503,5,4.935,1.30000000000001
9,511,7.2,7.1064,1.3
9,533,6.1,6.0207,1.3
9,538,7.2,7.1064,1.3
9,585,6.9,6.8103,1.3
9,588,7,6.909,1.3
9,593,7.131,7.038297,1.3
9,606,6.2,6.1194,1.30000000000001
9,622,5.9,5.8233,1.3
9,634,9,8.883,1.30000000000001
9,642,7.9,7.7973,1.30000000000001
9,643,5.824,5.748288,1.3
9,644,7.8,7.6986,1.3
9,651,8.1,7.9947,1.3
9,660,6.9,6.8103,1.3
9,661,6.2,6.1194,1.30000000000001
9,665,5.7,5.6259,1.30000000000001
9,666,5.9,5.8233,1.3
9,668,6.8,6.7116,1.3
9,672,8.6,8.4882,1.30000000000001
9,685,8.868,8.752716,1.30000000000001
9,712,6.472,6.387864,1.3
9,717,5.151,5.084037,1.30000000000001
9,722,5.351,5.281437,1.30000000000001
9,725,6.8,6.7116,1.3
9,727,6.77,6.68199,1.3
9,732,5.261,5.192607,1.30000000000001
9,737,7.303,7.208061,1.3
9,767,6.195,6.114465,1.3
9,768,6.421,6.337527,1.3
9,771,7.796,7.694652,1.3
9,797,7.2,7.1064,1.3
9,799,6.5,6.4155,1.3
9,800,6.9,6.8103,1.3
9,806,5,4.935,1.30000000000001
9,811,7.398,7.301826,1.30000000000001
9,817,6.678,6.591186,1.30000000000001
9,829,6.2,6.1194,1.30000000000001
9,831,6.638,6.551706,1.29999999999999
9,832,8,7.896,1.3
9,840,5.301,5.232087,1.3
9,843,7.472,7.374864,1.3
9,874,7.276,7.181412,1.3
9,878,7.081,6.988947,1.3
9,882,6.81,6.72147,1.30000000000001
9,883,7.52,7.42224,1.3
9,892,5,4.935,1.30000000000001
9,896,7.28,7.18536,1.3
9,906,5.77,5.69499,1.3
9,914,4.638,4.577706,1.3
9,917,5,4.935,1.30000000000001
9,920,6.69,6.60303,1.3
9,924,5.32,5.25084,1.3
9,942,5.734,5.659458,1.3
9,971,6.456,6.372072,1.3
9,972,8.444,8.334228,1.29999999999999
9,974,6.321,6.238827,1.3
9,982,5.003,4.937961,1.29999999999999
9,1008,6.149,6.069063,1.3
9,1010,6.4,6.3168,1.3
9,1013,6.018,5.939766,1.3
9,1033,7,6.909,1.3
9,1039,7.6,7.5012,1.3
9,1061,7.9,7.7973,1.30000000000001
9,1062,7.7,7.5999,1.3
9,1095,5,4.935,1.30000000000001
9,1101,5,4.935,1.30000000000001
9,1103,6.848,6.758976,1.3
9,1125,7.215,7.121205,1.3
9,1150,6.733,6.645471,1.3
9,1167,6.526,6.441162,1.30000000000001
9,1206,6.7,6.6129,1.30000000000001
9,1224,6.5,6.4155,1.3
9,1230,5.2,5.1324,1.29999999999999
10,25,5,4.935,1.30000000000001
10,26,6.793,6.704691,1.3
10,27,5.385,5.314995,1.3
10,28,6.896,6.806352,1.30000000000001
10,56,6.587,6.501369,1.3
10,70,6.1,6.0207,1.3
10,71,7.5,7.4025,1.3
10,77,6.8,6.7116,1.3
10,85,5.181,5.113647,1.3
10,116,5.7,5.6259,1.30000000000001
10,128,5.7,5.6259,1.30000000000001
10,152,6.255,6.173685,1.3
10,153,6.848,6.758976,1.3
10,175,8.3,8.1921,1.30000000000001
10,177,7.6,7.5012,1.3
10,185,7.6,7.5012,1.3
10,190,8.081,7.975947,1.3
10,197,7.152,7.059024,1.3
10,243,6.297,6.215139,1.3
10,262,5.773,5.697951,1.3
10,274,6.886,6.796482,1.3
10,289,7.886,7.783482,1.3
10,297,6.614,6.528018,1.30000000000001
10,301,6.453,6.369111,1.3
10,328,5.171,5.103777,1.3
10,336,6.881,6.791547,1.3
10,343,6.5,6.4155,1.3
10,348,8.237,8.129919,1.30000000000001
10,360,5.484,5.412708,1.29999999999999
10,364,8.222,8.115114,1.29999999999999
10,374,6.86,6.77082,1.3
10,381,5,4.935,1.30000000000001
10,382,5,4.935,1.30000000000001
10,383,5,4.935,1.30000000000001
10,414,5.8,5.7246,1.3
10,434,5.8,5.7246,1.3
10,438,6.102,6.022674,1.3
10,439,6.7,6.6129,1.30000000000001
10,458,5,4.935,1.30000000000001
10,466,5,4.935,1.30000000000001
10,477,5.301,5.232087,1.3
10,478,5.721,5.646627,1.30000000000001
10,479,6.485,6.400695,1.30000000000001
10,485,6.572,6.486564,1.30000000000001
10,501,6.661,6.574407,1.3
10,512,5.308,5.238996,1.29999999999999
10,516,6.745,6.657315,1.30000000000001
10,518,5.203,5.135361,1.3
10,519,5.315,5.245905,1.3
10,520,7.468,7.370916,1.3
10,525,7.745,7.644315,1.3
10,537,6.6,6.5142,1.3
10,544,5.8,5.7246,1.3
10,554,6.996,6.905052,1.3
10,571,5,4.935,1.30000000000001
10,581,6,5.922,1.3
10,589,6.6,6.5142,1.3
10,591,6,5.922,1.3
10,592,7.387,7.290969,1.3
10,607,7.8,7.6986,1.3
10,608,6.3,6.2181,1.3
10,620,7.523,7.425201,1.3
10,627,5.046,4.980402,1.30000000000001
10,635,7.032,6.940584,1.3
10,674,6.2,6.1194,1.30000000000001
10,709,7.234,7.139958,1.3
10,713,6.745,6.657315,1.30000000000001
10,714,7.959,7.855533,1.3
10,719,7.174,7.080738,1.3
10,739,6.512,6.427344,1.3
10,746,5.172,5.104764,1.30000000000001
10,773,7.678,7.578186,1.3
10,791,6.339,6.256593,1.3
10,795,6.387,6.303969,1.3
10,809,8.319,8.210853,1.30000000000001
10,822,8.549,8.437863,1.29999999999999
10,824,5.648,5.574576,1.3
10,826,5.601,5.528187,1.3
10,853,7.1,7.0077,1.3
10,857,5.7,5.6259,1.30000000000001
10,868,5.921,5.844027,1.3
10,880,6.484,6.399708,1.30000000000001
10,900,5,4.935,1.30000000000001
10,901,4.699,4.637913,1.29999999999999
10,921,7.119,7.026453,1.3
10,923,5.77,5.69499,1.3
10,933,7.854,7.751898,1.3
10,944,7.19,7.09653,1.3
10,948,6.636,6.549732,1.30000000000001
10,950,6.81,6.72147,1.30000000000001
10,951,5.705,5.630835,1.3
10,953,7.114,7.021518,1.30000000000001
10,965,5.003,4.937961,1.29999999999999
10,967,5,4.935,1.30000000000001
10,1017,7.125,7.032375,1.3
10,1026,5.358,5.288346,1.3
10,1027,6,5.922,1.3
10,1028,6.9,6.8103,1.3
10,1029,5.7,5.6259,1.30000000000001
10,1043,7.8,7.6986,1.3
10,1047,8,7.896,1.3
10,1050,6.6,6.5142,1.3
10,1053,7.9,7.7973,1.30000000000001
10,1060,5.501,5.429487,1.30000000000001
10,1066,5.3,5.2311,1.3
10,1068,8.2,8.0934,1.3
10,1074,7.4,7.3038,1.30000000000001
10,1104,7.092,6.999804,1.30000000000001
10,1107,6.495,6.410565,1.3
10,1108,6.523,6.438201,1.3
10,1109,6.921,6.831027,1.30000000000001
10,1116,6.863,6.773781,1.3
10,1121,5,4.935,1.30000000000001
10,1149,5.481,5.409747,1.30000000000001
10,1159,6.627,6.540849,1.3
10,1161,6.971,6.880377,1.3
10,1179,7.284,7.189308,1.3
10,1186,7.678,7.578186,1.3
10,1188,8.367,8.258229,1.30000000000001
10,1189,7.31,7.21497,1.30000000000001
10,1204,6.299,6.217113,1.3
10,1222,8.2,8.0934,1.3
10,1229,5.866,5.789742,1.3
10,1236,4.534,4.475058,1.3
1,5,7.987,7.883169,1.30000000000001
1,20,6.229,6.148023,1.3
1,25,5,4.935,1.30000000000001
1,28,5,4.935,1.30000000000001
1,35,5,4.935,1.30000000000001
1,39,6.383,6.300021,1.3
1,56,7.287,7.192269,1.3
1,61,5,4.935,1.30000000000001
1,69,6.457,6.373059,1.3
1,76,5,4.935,1.30000000000001
1,81,8.41,8.30067,1.3
1,84,10.26,10.12662,1.30000000000001
1,92,7.509,7.411383,1.30000000000001
1,139,7.276,7.181412,1.3
1,142,7.263,7.168581,1.3
1,162,7.26,7.16562,1.3
1,170,8.444,8.334228,1.29999999999999
1,172,6.503,6.418461,1.30000000000001
1,178,6.406,6.322722,1.3
1,193,6.036,5.957532,1.3
1,207,4.796,4.733652,1.3
1,208,4.081,4.027947,1.30000000000001
1,224,5.119,5.052453,1.3
1,236,5,4.935,1.30000000000001
1,248,8.081,7.975947,1.3
1,260,8.208,8.101296,1.30000000000001
1,269,5.371,5.301177,1.30000000000001
1,274,8.046,7.941402,1.3
2,4,8.602,8.490174,1.30000000000001
2,13,5.967,5.889429,1.3
2,30,5,4.935,1.30000000000001
2,37,9.244,9.123828,1.3
2,40,6.947,6.856689,1.3
2,67,6.049,5.970363,1.30000000000001
2,107,5,4.935,1.30000000000001
2,108,6.295,6.213165,1.3
2,114,5,4.935,1.30000000000001
2,122,6.469,6.384903,1.3
2,124,8.337,8.228619,1.3
2,138,5,4.935,1.30000000000001
2,140,6.386,6.302982,1.3
2,144,5,4.935,1.30000000000001
2,147,5,4.935,1.30000000000001
2,153,8.775,8.660925,1.3
2,156,5,4.935,1.30000000000001
2,169,5,4.935,1.30000000000001
2,175,5.769,5.694003,1.3
2,187,5,4.935,1.30000000000001
2,191,6.815,6.726405,1.3
2,200,6.577,6.491499,1.3
2,217,5,4.935,1.30000000000001
2,218,4.796,4.733652,1.3
2,233,7.386,7.289982,1.3
2,266,7.979,7.875273,1.3
2,270,8.553,8.441811,1.29999999999999
2,271,6.77,6.68199,1.3
3,2,5,4.935,1.30000000000001
3,9,5.311,5.241957,1.3
3,33,5,4.935,1.30000000000001
3,34,5,4.935,1.30000000000001
3,44,6.182,6.101634,1.3
3,48,5,4.935,1.30000000000001
3,70,7.951,7.847637,1.3
3,73,5,4.935,1.30000000000001
3,78,5,4.935,1.30000000000001
3,102,5,4.935,1.30000000000001
3,103,8.009,7.904883,1.30000000000001
3,127,8.699,8.585913,1.3
3,130,6.005,5.926935,1.30000000000001
3,149,5,4.935,1.30000000000001
3,167,5,4.935,1.30000000000001
3,168,7.161,7.067907,1.3
3,171,7.502,7.404474,1.29999999999999
3,176,6,5.922,1.3
3,181,5,4.935,1.30000000000001
3,184,5,4.935,1.30000000000001
3,196,8.357,8.248359,1.30000000000001
3,229,8.155,8.048985,1.29999999999999
3,231,5,4.935,1.30000000000001
3,242,6.733,6.645471,1.3
3,257,8.252,8.144724,1.30000000000001
3,262,8.854,8.738898,1.3
3,265,8.481,8.370747,1.3
4,24,9.301,9.180087,1.3
4,32,5,4.935,1.30000000000001
4,51,5,4.935,1.30000000000001
4,85,7.983,7.879221,1.3
4,87,7.229,7.135023,1.3
4,90,6.027,5.948649,1.30000000000001
4,112,5,4.935,1.30000000000001
4,115,7.474,7.376838,1.3
4,119,9.638,9.512706,1.3
4,121,5,4.935,1.30000000000001
4,126,6.907,6.817209,1.3
4,129,5.81,5.73447,1.29999999999999
4,146,8.796,8.681652,1.3
4,157,5,4.935,1.30000000000001
4,158,7.743,7.642341,1.3
4,159,5,4.935,1.30000000000001
4,164,6.863,6.773781,1.3
4,174,6.292,6.210204,1.3
4,183,6.022,5.943714,1.3
4,185,5,4.935,1.30000000000001
4,190,6.564,6.478668,1.3
4,202,5.114,5.047518,1.29999999999999
4,227,4.721,4.659627,1.29999999999999
4,234,5,4.935,1.30000000000001
4,237,5,4.935,1.30000000000001
4,238,5,4.935,1.30000000000001
4,240,5,4.935,1.30000000000001
4,273,7.678,7.578186,1.3
5,7,5.839,5.763093,1.3
5,10,6.29,6.20823,1.29999999999999
5,22,5,4.935,1.30000000000001
5,49,5,4.935,1.30000000000001
5,57,5,4.935,1.30000000000001
5,74,6.951,6.860637,1.3
5,75,5,4.935,1.30000000000001
5,86,5,4.935,1.30000000000001
5,104,7.276,7.181412,1.3
5,117,9.409,9.286683,1.30000000000001
5,118,8.268,8.160516,1.29999999999999
5,120,5,4.935,1.30000000000001
5,123,6.721,6.633627,1.30000000000001
5,128,5,4.935,1.30000000000001
5,132,6.398,6.314826,1.29999999999999
5,134,7.367,7.271229,1.3
5,152,5,4.935,1.30000000000001
5,155,7.4,7.3038,1.30000000000001
5,161,7.77,7.66899,1.30000000000001
5,214,4.921,4.857027,1.3
5,221,4.721,4.659627,1.29999999999999
5,225,4.149,4.095063,1.30000000000001
5,230,5.822,5.746314,1.3
5,244,7.886,7.783482,1.3
5,253,8.602,8.490174,1.30000000000001
5,255,8.921,8.805027,1.3
5,256,8.125,8.019375,1.3
6,8,5.437,5.366319,1.30000000000001
6,14,8.798,8.683626,1.3
6,23,9.097,8.978739,1.3
6,26,5,4.935,1.30000000000001
6,27,5,4.935,1.30000000000001
6,36,8.745,8.631315,1.3
6,46,7.039,6.947493,1.3
6,52,5,4.935,1.30000000000001
6,54,5,4.935,1.30000000000001
6,59,5,4.935,1.30000000000001
6,62,5,4.935,1.30000000000001
6,65,5,4.935,1.30000000000001
6,80,5.583,5.510421,1.3
6,89,6.645,6.558615,1.3
6,94,8.155,8.048985,1.29999999999999
6,100,7.78,7.67886,1.3
6,111,5.946,5.868702,1.3
6,113,6.695,6.607965,1.3
6,116,7.093,7.000791,1.30000000000001
6,135,6.437,6.353319,1.30000000000001
6,186,7.896,7.793352,1.3
6,195,6.301,6.219087,1.3
6,201,6.527,6.442149,1.30000000000001
6,203,5.046,4.980402,1.30000000000001
6,215,5.229,5.161023,1.3
6,220,5.143,5.076141,1.3
6,247,8.469,8.358903,1.3
7,1,5,4.935,1.30000000000001
7,3,5.817,5.741379,1.3
7,12,5.73,5.65551,1.3
7,21,5,4.935,1.30000000000001
7,50,5,4.935,1.30000000000001
7,53,5,4.935,1.30000000000001
7,58,8.798,8.683626,1.3
