flow,rows_id,fold
bartMachine,autoPrice_task-3622,1
bartMachine,badges2_task-3955,2
bartMachine,diggle_table_a2_task-3683,3
bartMachine,fri_c2_100_5_task-3592,4
bartMachine,chscase_census6_task-3763,5
bartMachine,fri_c4_1000_10_task-3617,6
bartMachine,fri_c2_100_25_task-3641,7
bartMachine,fri_c0_100_25_task-3752,8
bartMachine,transplant_task-3748,9
bartMachine,hayes-roth_task-3837,10
bartMachine,sleuth_case2002_task-3765,1
bartMachine,ar1_task-3909,2
bartMachine,analcatdata_challenger_task-3876,3
bartMachine,fri_c4_500_25_task-3703,4
bartMachine,wholesale-customers_task-9991,5
bartMachine,analcatdata_neavote_task-3729,6
bartMachine,fri_c3_500_5_task-3615,7
bartMachine,kc3_task-3915,8
bartMachine,fri_c2_250_50_task-3741,9
bartMachine,jEdit_4.2_4.3_task-3901,10
bartMachine,strikes_task-3636,1
bartMachine,analcatdata_vineyard_task-3590,2
bartMachine,fri_c1_250_5_task-3596,3
bartMachine,SPECT_task-3495,4
bartMachine,pm10_task-3616,5
bartMachine,fri_c4_250_25_task-3796,6
bartMachine,wholesale-customers_task-9988,7
bartMachine,blogger_task-10094,8
bartMachine,arsenic-male-bladder_task-3810,9
bartMachine,analcatdata_apnea2_task-3631,10
bartMachine,banknote-authentication_task-10093,1
bartMachine,lymph_task-3869,2
bartMachine,fri_c3_100_5_task-3779,3
bartMachine,analcatdata_creditscore_task-3552,4
bartMachine,wine_task-3836,5
bartMachine,fri_c1_100_5_task-3694,6
bartMachine,wisconsin_task-3619,7
bartMachine,fri_c0_100_5_task-3620,8
bartMachine,disclosure_x_bias_task-3640,9
bartMachine,boston_task-3736,10
bartMachine,mw1_task-3920,1
bartMachine,chscase_geyser1_task-3758,2
bartMachine,visualizing_environmental_task-3602,3
bartMachine,balance-scale_task-3860,4
bartMachine,fri_c2_1000_10_task-3776,5
bartMachine,fri_c3_500_10_task-3799,6
bartMachine,fri_c1_1000_10_task-3773,7
bartMachine,mfeat-morphological_task-3825,8
bartMachine,rmftsa_ctoarrivals_task-3676,9
bartMachine,arsenic-female-bladder_task-3812,10
bartMachine,fri_c3_250_5_task-3610,1
bartMachine,ar4_task-3911,2
bartMachine,no2_task-3749,3
bartMachine,analcatdata_germangss_task-3887,4
bartMachine,mc2_task-3905,5
bartMachine,pwLinear_task-3587,6
bartMachine,analcatdata_boxing2_task-3538,7
bartMachine,fri_c0_100_50_task-3715,8
bartMachine,disclosure_z_task-3794,9
bartMachine,analcatdata_wildcat_task-3614,10
bartMachine,vehicle_task-3857,1
bartMachine,fri_c0_1000_10_task-3710,2
bartMachine,ar6_task-3914,3
bartMachine,mu284_task-3744,4
bartMachine,fri_c1_100_25_task-3677,5
bartMachine,chscase_vine2_task-3679,6
bartMachine,fri_c2_500_5_task-3657,7
bartMachine,wdbc_task-9946,8
bartMachine,fri_c4_250_10_task-3727,9
bartMachine,iris_task-3832,10
bartMachine,quake_task-3638,1
bartMachine,fri_c3_250_25_task-3697,2
bartMachine,fruitfly_task-3580,3
bartMachine,sonar_task-39,4
bartMachine,haberman_task-42,5
bartMachine,fri_c3_100_50_task-3582,6
bartMachine,analcatdata_michiganacc_task-3637,7
bartMachine,grub-damage_task-3888,8
bartMachine,tae_task-3818,9
bartMachine,fri_c2_250_10_task-3695,10
bartMachine,ilpd_task-9971,1
bartMachine,bodyfat_task-3644,2
bartMachine,fri_c2_500_25_task-3743,3
bartMachine,fri_c4_500_10_task-3720,4
bartMachine,climate-model-simulation-crashes_task-9980,5
bartMachine,veteran_task-3585,6
bartMachine,flags_task-3875,7
bartMachine,collins_task-3850,8
bartMachine,analcatdata_lawsuit_task-3542,9
bartMachine,rabe_266_task-3647,10
bartMachine,monks-problems-1_task-3492,1
bartMachine,kc1-top5_task-3898,2
bartMachine,lowbwt_task-3804,3
bartMachine,fri_c2_100_10_task-3628,4
bartMachine,arsenic-female-lung_task-3813,5
bartMachine,fri_c2_250_5_task-3774,6
bartMachine,analcatdata_dmft_task-3877,7
bartMachine,rmftsa_sleepdata_task-3607,8
bartMachine,datatrieve_task-3923,9
bartMachine,machine_cpu_task-3599,10
bartMachine,chscase_census2_task-3772,1
bartMachine,molecular-biology_promoters_task-3819,2
bartMachine,ecoli_task-3874,3
bartMachine,kc2_task-3913,4
bartMachine,acute-inflammations_task-9901,5
bartMachine,backache_task-3554,6
bartMachine,CostaMadre1_task-7557,7
bartMachine,fri_c1_250_50_task-3635,8
bartMachine,vertebra-column_task-9940,9
bartMachine,analcatdata_apnea3_task-3630,10
bartMachine,fri_c4_100_100_task-3693,1
bartMachine,fri_c0_500_25_task-3789,2
bartMachine,parkinsons_task-9951,3
bartMachine,fri_c4_100_50_task-3795,4
bartMachine,fri_c2_500_10_task-3733,5
bartMachine,fri_c3_100_25_task-3634,6
bartMachine,cloud_task-3753,7
bartMachine,fri_c4_100_10_task-3742,8
bartMachine,fri_c1_500_25_task-3645,9
bartMachine,molecular-biology_promoters_task-2373,10
bartMachine,fri_c2_100_50_task-3785,1
bartMachine,heart-statlog_task-52,2
bartMachine,analcatdata_boxing1_task-3540,3
bartMachine,fri_c3_1000_5_task-3678,4
bartMachine,blood-transfusion-service-center_task-10101,5
bartMachine,fri_c3_500_25_task-3759,6
bartMachine,fri_c1_250_10_task-3798,7
bartMachine,cpu_task-3661,8
bartMachine,disclosure_x_noise_task-3692,9
bartMachine,chscase_census4_task-3770,10
bartMachine,arsenic-male-lung_task-3814,1
bartMachine,housing_task-3718,2
bartMachine,pc1_req_task-4001,3
bartMachine,MegaWatt1_task-7556,4
bartMachine,fri_c4_100_25_task-3732,5
bartMachine,chscase_funds_task-3666,6
bartMachine,disclosure_x_tampered_task-3660,7
bartMachine,newton_hema_task-3649,8
bartMachine,monks-problems-2_task-3493,9
bartMachine,prnn_crabs_task-3539,10
bartMachine,rmftsa_ladata_task-3583,1
bartMachine,Australian_task-3019,2
bartMachine,prnn_fglass_task-3859,3
bartMachine,fri_c1_500_10_task-3689,4
bartMachine,analcatdata_seropositive_task-3784,5
bartMachine,visualizing_livestock_task-3731,6
bartMachine,quake_task-3811,7
bartMachine,planning-relax_task-9953,8
bartMachine,humandevel_task-3787,9
bartMachine,fri_c4_250_50_task-3781,10
bartMachine,monks-problems-3_task-3494,1
bartMachine,thoracic-surgery_task-9969,2
bartMachine,prnn_synth_task-3555,3
bartMachine,fri_c3_1000_10_task-3606,4
bartMachine,fri_c0_1000_5_task-3664,5
bartMachine,fri_c0_250_5_task-3642,6
bartMachine,jEdit_4.0_4.2_task-3921,7
bartMachine,fri_c2_250_25_task-3659,8
bartMachine,glass_task-3868,9
bartMachine,fri_c0_500_5_task-3747,10
bartMachine,stock_task-3706,1
bartMachine,sa-heart_task-9961,2
bartMachine,balloon_task-3777,3
bartMachine,fri_c1_100_10_task-3654,4
bartMachine,analcatdata_apnea1_task-3633,5
bartMachine,chatfield_4_task-3685,6
bartMachine,fri_c0_250_25_task-3639,7
bartMachine,fri_c0_250_50_task-3598,8
bartMachine,fri_c1_1000_5_task-3609,9
bartMachine,fertility_task-9984,10
bartMachine,acute-inflammations_task-10089,1
bartMachine,CastMetal1_task-10096,2
bartMachine,auto_price_task-3611,3
bartMachine,fri_c0_250_10_task-3629,4
bartMachine,triazines_task-3653,5
bartMachine,fri_c1_250_25_task-3612,6
bartMachine,servo_task-3613,7
bartMachine,fri_c0_500_10_task-3806,8
bdk,fri_c1_1000_50_task-3702,1
bdk,fri_c2_250_25_task-3659,2
bdk,mfeat-morphological_task-3825,3
bdk,puma8NH_task-3681,4
bdk,mfeat-karhunen_task-3883,5
bdk,banana_task-10091,6
bdk,fri_c3_500_25_task-3759,7
bdk,wine_task-3836,8
bdk,fri_c4_500_10_task-3720,9
bdk,diabetes_task-37,10
bdk,mfeat-karhunen_task-16,1
bdk,qsar-biodeg_task-9957,2
bdk,pc1_task-3918,3
bdk,fri_c1_250_25_task-3612,4
bdk,fri_c3_1000_50_task-3671,5
bdk,heart-h_task-9894,6
bdk,tecator_task-3716,7
bdk,volcanoes-a3_task-9925,8
bdk,fri_c0_250_10_task-3629,9
bdk,fri_c1_1000_25_task-3780,10
bdk,bodyfat_task-3644,1
bdk,mw1_task-3920,2
bdk,volcanoes-b2_task-9928,3
bdk,fri_c3_100_5_task-3779,4
bdk,semeion_task-9964,5
bdk,SPECTF_task-3496,6
bdk,one-hundred-plants-shape_task-9955,7
bdk,mammography_task-3483,8
bdk,Australian_task-3019,9
bdk,chatfield_4_task-3685,10
bdk,fri_c4_250_100_task-3699,1
bdk,autoUniv-au1-1000_task-9909,2
bdk,quake_task-3811,3
bdk,volcanoes-e2_task-9916,4
bdk,space_ga_task-3603,5
bdk,planning-relax_task-9953,6
bdk,volcanoes-b4_task-9930,7
bdk,mozilla4_task-3899,8
bdk,pc2_task-3919,9
bdk,kin8nm_task-3672,10
bdk,fri_c3_500_50_task-3800,1
bdk,micro-mass_task-9950,2
bdk,rmftsa_ladata_task-3583,3
bdk,CastMetal1_task-10096,4
bdk,visualizing_environmental_task-3602,5
bdk,volcanoes-e1_task-9915,6
bdk,pendigits_task-32,7
bdk,volcanoes-b1_task-9927,8
bdk,fri_c1_250_50_task-3635,9
bdk,breast-tissue_task-10095,10
bdk,pc4_task-3902,1
bdk,vehicle_task-53,2
bdk,iris_task-3832,3
bdk,fri_c4_500_25_task-3703,4
bdk,CostaMadre1_task-7557,5
bdk,machine_cpu_task-3599,6
bdk,volcanoes-e4_task-9918,7
bdk,mfeat-fourier_task-3834,8
bdk,yeast_task-2073,9
bdk,fri_c4_250_50_task-3781,10
bdk,fri_c1_500_50_task-3632,1
bdk,fri_c1_100_5_task-3694,2
bdk,delta_elevators_task-3684,3
bdk,fri_c2_1000_25_task-3766,4
bdk,kdd_JapaneseVowels_task-3839,5
bdk,fried_task-3764,6
bdk,mfeat-factors_task-3841,7
bdk,no2_task-3749,8
bdk,ecoli_task-38,9
bdk,wind_task-3712,10
bdk,balloon_task-3777,1
bdk,kc3_task-3915,2
bdk,cal_housing_task-3687,3
bdk,page-blocks_task-3884,4
bdk,letter_task-6,5
bdk,hayes-roth_task-3837,6
bdk,vehicle_task-3857,7
bdk,fri_c4_250_25_task-3796,8
bdk,iris_task-59,9
bdk,disclosure_x_bias_task-3640,10
bdk,fri_c2_100_5_task-3592,1
bdk,fri_c4_500_50_task-3670,2
bdk,optdigits_task-28,3
bdk,fri_c1_100_25_task-3677,4
bdk,rabe_266_task-3647,5
bdk,fri_c2_100_10_task-3628,6
bdk,satimage_task-2074,7
bdk,ar4_task-3911,8
bdk,synthetic_control_task-3512,9
bdk,page-blocks_task-30,10
bdk,fri_c2_250_10_task-3695,1
bdk,spambase_task-43,2
bdk,fri_c0_1000_5_task-3664,3
bdk,fri_c3_250_5_task-3610,4
bdk,kdd_synthetic_control_task-3867,5
bdk,prnn_fglass_task-3815,6
bdk,one-hundred-plants-margin_task-9954,7
bdk,one-hundred-plants-texture_task-9956,8
bdk,fri_c1_500_10_task-3689,9
bdk,fri_c3_250_10_task-3658,10
bdk,fri_c2_100_50_task-3785,1
bdk,vinnie_task-3724,2
bdk,twonorm_task-9943,3
bdk,chscase_census3_task-3771,4
bdk,autoPrice_task-3622,5
bdk,analcatdata_authorship_task-3549,6
bdk,volcanoes-d3_task-9922,7
bdk,fri_c4_250_10_task-3727,8
bdk,fri_c0_250_5_task-3642,9
bdk,mu284_task-3744,10
bdk,pm10_task-3616,1
bdk,fri_c4_1000_25_task-3589,2
bdk,MegaWatt1_task-7547,3
bdk,fri_c4_100_10_task-3742,4
bdk,PieChart4_task-10100,5
bdk,fri_c0_1000_10_task-3710,6
bdk,mfeat-zernike_task-22,7
bdk,ar1_task-3909,8
bdk,fri_c3_1000_10_task-3606,9
bdk,fri_c2_1000_10_task-3776,10
bdk,visualizing_galaxy_task-3788,1
bdk,chscase_funds_task-3666,2
bdk,pwLinear_task-3587,3
bdk,MagicTelescope_task-3954,4
bdk,volcanoes-b3_task-9929,5
bdk,PieChart1_task-10097,6
bdk,fri_c2_500_10_task-3733,7
bdk,fri_c1_100_50_task-3740,8
bdk,fri_c3_1000_25_task-3581,9
bdk,cpu_act_task-3627,10
bdk,cardiotocography_task-9898,1
bdk,disclosure_x_noise_task-3692,2
bdk,volcanoes-a2_task-9924,3
bdk,fri_c0_1000_25_task-3714,4
bdk,fri_c0_500_25_task-3789,5
bdk,fri_c4_500_100_task-3608,6
bdk,kc1-top5_task-3898,7
bdk,leaf_task-9973,8
bdk,fri_c3_500_5_task-3615,9
bdk,analcatdata_authorship_task-3833,10
bdk,JapaneseVowels_task-3510,1
bdk,glass_task-3868,2
bdk,fri_c1_250_5_task-3596,3
bdk,PizzaCutter3_task-7559,4
bdk,fri_c1_250_10_task-3798,5
bdk,house_16H_task-3686,6
bdk,optdigits_task-3843,7
bdk,bank8FM_task-3591,8
bdk,micro-mass_task-9949,9
bdk,wdbc_task-9946,10
bdk,blood-transfusion-service-center_task-10101,1
bdk,wisconsin_task-3619,2
bdk,fri_c1_500_25_task-3645,3
bdk,volcanoes-e5_task-9919,4
bdk,sonar_task-39,5
bdk,PizzaCutter3_task-7549,6
bdk,heart-statlog_task-52,7
bdk,fri_c2_500_25_task-3743,8
bdk,kc2_task-3913,9
bdk,wall-robot-navigation_task-9960,10
bdk,mc2_task-3905,1
bdk,fri_c2_500_5_task-3657,2
bdk,iris_task-7555,3
bdk,bank32nh_task-3698,4
bdk,quake_task-3638,5
bdk,ada_agnostic_task-3896,6
bdk,heart-switzerland_task-9948,7
bdk,waveform-5000_task-58,8
bdk,humandevel_task-3787,9
bdk,volcanoes-d2_task-9921,10
bdk,fri_c0_500_5_task-3747,1
bdk,volcanoes-b6_task-9932,2
bdk,glass_task-40,3
bdk,letter_task-3840,4
bdk,fri_c2_100_25_task-3641,5
bdk,fri_c1_500_5_task-3734,6
bdk,ringnorm_task-9959,7
bdk,prnn_synth_task-3555,8
bdk,wall-robot-navigation_task-9941,9
bdk,fri_c2_250_50_task-3741,10
bdk,wine_task-2382,1
bdk,pol_task-3588,2
bdk,fri_c4_100_50_task-3795,3
bdk,ar6_task-3914,4
bdk,phoneme_task-9952,5
bdk,PieChart3_task-10099,6
bdk,chscase_vine2_task-3679,7
bdk,banknote-authentication_task-10093,8
bdk,chscase_census4_task-3770,9
bdk,fri_c4_1000_50_task-3662,10
bdk,fri_c1_1000_10_task-3773,1
bdk,ionosphere_task-57,2
bdk,chscase_census2_task-3772,3
bdk,rmftsa_sleepdata_task-3574,4
bdk,PieChart2_task-10098,5
bdk,ozone-level-8hr_task-9978,6
bdk,fri_c4_1000_10_task-3617,7
bdk,pendigits_task-3882,8
bdk,fri_c2_250_5_task-3774,9
bdk,waveform-5000_task-3842,10
bdk,elevators_task-3711,1
bdk,fri_c4_1000_100_task-3584,2
bdk,puma32H_task-3618,3
bdk,oil_spill_task-3484,4
bdk,fri_c0_100_10_task-3673,5
bdk,jEdit_4.2_4.3_task-3901,6
bdk,analcatdata_supreme_task-3594,7
bdk,mfeat-zernike_task-3858,8
bdk,fri_c0_100_50_task-3715,9
bdk,volcanoes-b5_task-9931,10
bdk,eeg-eye-state_task-9983,1
bdk,volcanoes-a4_task-9926,2
bdk,diggle_table_a2_task-3578,3
bdk,delta_ailerons_task-3668,4
bdk,hill-valley_task-9970,5
bdk,fri_c3_100_10_task-3648,6
bdk,fri_c0_100_25_task-3752,7
bdk,strikes_task-3636,8
bdk,fri_c0_250_25_task-3639,9
bdk,wall-robot-navigation_task-9942,10
bdk,house_8L_task-3708,1
bdk,robot-failures-lp5_task-9938,2
bdk,kc1-binary_task-3916,3
bdk,houses_task-3688,4
bdk,fri_c1_1000_5_task-3609,5
bdk,fri_c0_100_5_task-3620,6
bdk,fri_c4_100_100_task-3693,7
bdk,chscase_census5_task-3769,8
bdk,vertebra-column_task-9940,9
bdk,wilt_task-9889,10
bdk,wilt_task-9914,1
bdk,PizzaCutter1_task-7548,2
bdk,mfeat-fourier_task-14,3
bdk,seeds_task-9962,4
bdk,cnae-9_task-9981,5
bdk,fri_c3_100_50_task-3582,6
bdk,chscase_geyser1_task-3758,7
bdk,balance-scale_task-11,8
bdk,volcanoes-a1_task-10103,9
bdk,fri_c3_1000_5_task-3678,10
bdk,heart-long-beach_task-9947,1
bdk,fertility_task-9984,2
bdk,volcanoes-e3_task-9917,3
bdk,cpu_small_task-3601,4
bdk,transplant_task-3748,5
bdk,ailerons_task-3600,6
bdk,fri_c2_1000_50_task-3730,7
bdk,seismic-bumps_task-9963,8
bdk,Click_prediction_small_task-7295,9
bdk,parkinsons_task-9951,10
bdk,mc1_task-3907,1
bdk,disclosure_z_task-3794,2
bdk,volcanoes-d4_task-9923,3
bdk,datatrieve_task-3923,4
bdk,steel-plates-fault_task-9967,5
bdk,mfeat-factors_task-12,6
bdk,mfeat-morphological_task-18,7
bdk,BNG(breast-w)_task-2142,8
bdk,pollen_task-3735,9
bdk,stock_task-3706,10
bdk,fri_c3_250_25_task-3697,1
bdk,hill-valley_task-9893,2
bdk,segment_task-36,3
bdk,Smartphone-Based_Recognition_of_Human_Activities_task-10104,4
bdk,volcanoes-c1_task-9933,5
bdk,balance-scale_task-3860,6
bdk,hayes-roth_task-3491,7
bdk,user-knowledge_task-9944,8
bdk,first-order-theorem-proving_task-9985,9
bdk,robot-failures-lp4_task-9937,10
bdk,volcanoes-d1_task-9920,1
bdk,vertebra-column_task-9939,2
bdk,fri_c0_500_50_task-3751,3
bdk,fri_c3_500_10_task-3799,4
bdk,climate-model-simulation-crashes_task-9980,5
bdk,fri_c3_100_25_task-3634,6
bdk,fri_c4_100_25_task-3732,7
bdk,jEdit_4.0_4.2_task-3921,8
bdk,ecoli_task-3874,9
bdk,lsvt_task-9975,10
bdk,fri_c2_1000_5_task-3775,1
bdk,MegaWatt1_task-7556,2
bdk,breast-tissue_task-9897,3
bdk,fri_c2_500_50_task-3783,4
bdk,disclosure_x_tampered_task-3660,5
bdk,triazines_task-3653,6
bdk,pc3_task-3903,7
bdk,cardiotocography_task-9979,8
bdk,fri_c0_1000_50_task-3767,9
bdk,PizzaCutter1_task-7558,10
bdk,segment_task-3821,1
bdk,iris_task-7306,2
bdk,fri_c0_500_10_task-3806,3
bdk,fri_c3_250_50_task-3737,4
bdk,prnn_fglass_task-3859,5
bdk,fri_c1_100_10_task-3654,6
bdk,kc1_task-3917,7
bdk,fri_c0_250_50_task-3598,8
bdk,chscase_census6_task-3763,9
bdk,2dplanes_task-3593,10
binomial,rmftsa_ctoarrivals_task-3676,1
binomial,blogger_task-10094,2
binomial,ringnorm_task-9959,3
binomial,fri_c3_250_10_task-3658,4
binomial,house_16H_task-3686,5
binomial,fri_c2_500_50_task-3783,6
binomial,ar1_task-3909,7
binomial,jEdit_4.0_4.2_task-3921,8
binomial,tecator_task-3716,9
binomial,parkinsons_task-9951,10
binomial,vertebra-column_task-9940,1
binomial,fri_c1_1000_50_task-3702,2
binomial,vowel_task-3879,3
binomial,fri_c3_1000_10_task-3606,4
binomial,visualizing_livestock_task-3731,5
binomial,fri_c4_250_100_task-3699,6
binomial,steel-plates-fault_task-9967,7
binomial,collins_task-3850,8
binomial,car_task-3854,9
binomial,vinnie_task-3724,10
binomial,analcatdata_apnea1_task-3633,1
binomial,climate-model-simulation-crashes_task-9980,2
binomial,fri_c4_250_50_task-3781,3
binomial,fri_c1_500_10_task-3689,4
binomial,mfeat-morphological_task-3825,5
binomial,fri_c2_500_25_task-3743,6
binomial,optdigits_task-3843,7
binomial,fri_c2_1000_10_task-3776,8
binomial,autoUniv-au1-1000_task-9909,9
binomial,chscase_funds_task-3666,10
binomial,fri_c1_500_25_task-3645,1
binomial,rmftsa_sleepdata_task-3607,2
binomial,arsenic-male-bladder_task-3810,3
binomial,analcatdata_seropositive_task-3784,4
binomial,analcatdata_boxing1_task-3540,5
binomial,analcatdata_germangss_task-3887,6
binomial,spectrometer_task-3817,7
binomial,mfeat-zernike_task-3858,8
binomial,pendigits_task-3882,9
binomial,plasma_retinol_task-3778,10
binomial,ailerons_task-3600,1
binomial,fri_c3_500_50_task-3800,2
binomial,fri_c4_500_100_task-3608,3
binomial,pm10_task-3616,4
binomial,badges2_task-3955,5
binomial,analcatdata_authorship_task-3833,6
binomial,fri_c2_250_50_task-3741,7
binomial,arsenic-female-bladder_task-3812,8
binomial,molecular-biology_promoters_task-2373,9
binomial,jEdit_4.2_4.3_task-3901,10
binomial,disclosure_x_bias_task-3640,1
binomial,strikes_task-3636,2
binomial,puma8NH_task-3681,3
binomial,PizzaCutter3_task-7549,4
binomial,kc1-top5_task-3898,5
binomial,transplant_task-3748,6
binomial,wdbc_task-9946,7
binomial,kc1-binary_task-3916,8
binomial,fri_c3_1000_5_task-3678,9
binomial,analcatdata_apnea3_task-3630,10
binomial,heart-statlog_task-52,1
binomial,fri_c0_1000_50_task-3767,2
binomial,mc2_task-3905,3
binomial,ionosphere_task-57,4
binomial,disclosure_x_tampered_task-3660,5
binomial,cpu_act_task-3627,6
binomial,page-blocks_task-3884,7
binomial,chscase_census5_task-3769,8
binomial,fri_c1_250_50_task-3635,9
binomial,analcatdata_michiganacc_task-3637,10
binomial,fri_c0_500_10_task-3806,1
binomial,PizzaCutter1_task-7548,2
binomial,2dplanes_task-3593,3
binomial,ar6_task-3914,4
binomial,fri_c0_100_10_task-3673,5
binomial,rmftsa_ladata_task-3583,6
binomial,fri_c0_500_5_task-3747,7
binomial,wilt_task-9914,8
binomial,wind_task-3712,9
binomial,ilpd_task-9971,10
binomial,machine_cpu_task-3599,1
binomial,fri_c4_250_25_task-3796,2
binomial,kin8nm_task-3672,3
binomial,fri_c1_500_50_task-3632,4
binomial,lsvt_task-9975,5
binomial,fri_c4_100_10_task-3742,6
binomial,cmc_task-3846,7
binomial,wine_task-3836,8
binomial,CostaMadre1_task-7557,9
binomial,cpu_small_task-3601,10
binomial,visualizing_soil_task-3786,1
binomial,segment_task-3821,2
binomial,elevators_task-3711,3
binomial,analcatdata_vineyard_task-3590,4
binomial,monks-problems-2_task-3493,5
binomial,credit-g_task-31,6
binomial,socmob_task-3797,7
binomial,fri_c1_250_5_task-3596,8
binomial,SPECTF_task-3496,9
binomial,analcatdata_chlamydia_task-3739,10
binomial,pol_task-3588,1
binomial,ada_agnostic_task-3896,2
binomial,fri_c4_100_50_task-3795,3
binomial,fri_c2_100_10_task-3628,4
binomial,qsar-biodeg_task-9957,5
binomial,analcatdata_challenger_task-3876,6
binomial,sensory_task-3691,7
binomial,analcatdata_lawsuit_task-3542,8
binomial,sleuth_case2002_task-3765,9
binomial,monks-problems-3_task-3494,10
binomial,oil_spill_task-3484,1
binomial,mfeat-fourier_task-3834,2
binomial,cal_housing_task-3687,3
binomial,Australian_task-3019,4
binomial,fri_c0_1000_25_task-3714,5
binomial,pc4_task-3902,6
binomial,arsenic-female-lung_task-3813,7
binomial,fri_c4_1000_50_task-3662,8
binomial,fri_c0_250_25_task-3639,9
binomial,fri_c3_1000_50_task-3671,10
binomial,quake_task-3811,1
binomial,fri_c1_1000_25_task-3780,2
binomial,fri_c4_500_25_task-3703,3
binomial,acute-inflammations_task-10089,4
binomial,cloud_task-3753,5
binomial,wholesale-customers_task-9988,6
binomial,delta_ailerons_task-3668,7
binomial,vehicle_task-3857,8
binomial,glass_task-3868,9
binomial,fri_c1_250_10_task-3798,10
binomial,fri_c0_500_50_task-3751,1
binomial,kdd_synthetic_control_task-3867,2
binomial,quake_task-3638,3
binomial,fri_c2_500_5_task-3657,4
binomial,balloon_task-3777,5
binomial,MegaWatt1_task-7556,6
binomial,balance-scale_task-3860,7
binomial,fri_c0_100_25_task-3752,8
binomial,pwLinear_task-3587,9
binomial,mv_task-3745,10
binomial,kc2_task-3913,1
binomial,fri_c0_1000_5_task-3664,2
binomial,chatfield_4_task-3685,3
binomial,chscase_vine2_task-3679,4
binomial,acute-inflammations_task-9901,5
binomial,fri_c2_1000_50_task-3730,6
binomial,spambase_task-43,7
binomial,waveform-5000_task-3842,8
binomial,prnn_crabs_task-3539,9
binomial,mc1_task-3907,10
binomial,iris_task-3832,1
binomial,fri_c1_1000_5_task-3609,2
binomial,houses_task-3688,3
binomial,grub-damage_task-3888,4
binomial,fruitfly_task-3580,5
binomial,fri_c0_250_10_task-3629,6
binomial,chscase_census2_task-3772,7
binomial,qualitative-bankruptcy_task-9958,8
binomial,letter_task-3840,9
binomial,fri_c0_250_50_task-3598,10
binomial,analcatdata_supreme_task-3594,1
binomial,fri_c3_100_25_task-3634,2
binomial,fri_c1_100_10_task-3654,3
binomial,fri_c3_100_10_task-3648,4
binomial,analcatdata_apnea2_task-3631,5
binomial,visualizing_environmental_task-3602,6
binomial,fri_c3_500_5_task-3615,7
binomial,fri_c4_1000_10_task-3617,8
binomial,PieChart4_task-10100,9
binomial,mfeat-factors_task-3841,10
binomial,fri_c4_500_10_task-3720,1
binomial,blood-transfusion-service-center_task-10101,2
binomial,bodyfat_task-3644,3
binomial,humandevel_task-3787,4
binomial,nursery_task-3822,5
binomial,Click_prediction_small_task-7295,6
binomial,fri_c3_500_25_task-3759,7
binomial,ar4_task-3911,8
binomial,PieChart1_task-10097,9
binomial,sonar_task-39,10
binomial,PieChart2_task-10098,1
binomial,pc2_task-3919,2
binomial,disclosure_x_noise_task-3692,3
binomial,PizzaCutter3_task-7559,4
binomial,fri_c3_100_5_task-3779,5
binomial,fri_c4_250_10_task-3727,6
binomial,fri_c3_500_10_task-3799,7
binomial,datatrieve_task-3923,8
binomial,PizzaCutter1_task-7558,9
binomial,MegaWatt1_task-7547,10
binomial,fri_c1_1000_10_task-3773,1
binomial,MagicTelescope_task-3954,2
binomial,pc1_task-3918,3
binomial,twonorm_task-9943,4
binomial,CastMetal1_task-10096,5
binomial,kc3_task-3915,6
binomial,phoneme_task-9952,7
binomial,diabetes_task-37,8
binomial,electricity_task-219,9
binomial,fri_c2_250_5_task-3774,10
binomial,fri_c1_100_50_task-3740,1
binomial,BNG(breast-w)_task-2142,2
binomial,fri_c3_1000_25_task-3581,3
binomial,bank8FM_task-3591,4
